Albedo,Elevation,LST,LandCover,MNDWI,NDBI,NDVI,SAVI,latitude,longitude
10768.4052,284,271.53259898,80,-0.002476123098691192,-0.13601323984147032,0.16774857859157452,0.25161723559037497,47.45792452857321,-80.00118787479448
14276.825200000001,242,268.49739722,10,-0.1095292766934558,-0.22110199296600233,0.3266043653383854,0.48989874868659855,42.781484297571104,-80.68552018869677
16339.821199999998,348,270.37218119,10,0.07724160476562358,-0.22659603616768656,0.13694725851511133,0.2054179894179894,49.651556224124896,-86.25134880317309
12719.028199999999,248,280.08790304,10,-0.11632462686567165,-0.20978605388272584,0.31805755395683455,0.4770777504001727,45.9191345271016,-77.71324281137719
33738.078199999996,36,265.35452783,90,0.44650049732625585,-0.4166078472078057,-0.02426538929005505,-0.036397823708988995,54.70904324264614,-83.15890179118193
14837.067200000001,480,265.08963128,10,-0.023928177426104157,-0.17377290726586242,0.20903025895595537,0.31354043158643585,49.02262198652377,-90.76239709034824
15294.386199999999,392,265.87235785999997,10,-0.03825956489122281,-0.2408337663837404,0.24938228539868026,0.374067991221313,46.765264479866616,-83.56619724521197
11417.278199999999,381,274.099532,10,-0.05046467953965426,-0.15205814902631476,0.23285221080653884,0.34927105213900966,49.53476039598255,-92.48195240097418
14583.8172,323,263.61646466,10,0.09289746930395988,-0.22001561598261873,0.14598214285714287,0.21896972305926243,50.69440994427527,-87.38064847538807
11692.042199999998,295,276.70406324,10,-0.09825858546551221,-0.1726639794796629,0.302270692601937,0.4533968137703717,48.526899670934974,-85.93647081627651
13080.0942,157,282.24125563999996,10,-0.14277841561423651,-0.21317902991209764,0.36022973020881344,0.5403350172826376,45.750556444357414,-77.13981352932379
15301.8492,18,276.34175312,30,0.11957800770947453,-0.2982308612827064,0.16645356271068232,0.24967671630948057,51.208022208327556,-80.22356444025776
27511.9252,97,257.89128116,100,0.3710563998337106,-0.3558367829686576,-0.013748128774713078,-0.020622015743966965,53.658953159252256,-84.86706982997866
12891.624699999998,387,275.93329973,10,0.02910402616897811,-0.23317584187149404,0.19605251866472154,0.2940737308207188,48.20444692602955,-91.73591716560578
13253.8062,283,285.90195506,10,-0.1681541044446408,-0.19272105520273572,0.37976829612884994,0.5696423841059604,48.421200288910036,-81.04800136781539
11087.194199999998,244,266.41582303999996,10,-0.04823606822898213,-0.17758716543562864,0.25567411924119243,0.38350305930175943,49.41805140260751,-83.01342534747072
14900.908199999998,396,265.06570514,10,-0.13322999102553643,-0.2289758534554538,0.35214364235983875,0.5282073988121593,43.878608545356556,-80.06067415147831
25419.624200000006,166,269.3826644,80,0.43490496832277425,-0.4372692256607783,0.006688807643288401,0.010033118127523397,54.66591773055161,-91.99758951734931
12142.068200000002,52,273.928631,10,-0.021564579031888048,-0.1411764705882353,0.18373144480454529,0.2755916538299958,53.996536361324075,-83.06569418741994
16610.070200000002,237,278.30711462,40,-0.09863215555626742,-0.06565684084345884,0.13173046321210544,0.19759283637363118,44.44144044380535,-81.26761916496206
13191.3482,484,271.37195204,10,-0.07148635415336144,-0.16552821805159493,0.21790651744568795,0.32685411361155864,48.96543132547671,-89.48057326196775
11042.933700000001,190,273.25869908,80,-0.09871068618152923,-0.16361294854533748,0.2846064366033346,0.4269004588242897,46.03732764331411,-80.28562419101031
7965.747200000001,73,277.97043965,80,-0.009173166926677067,0.007915238392022437,0.021628907002117965,0.03244231941725764,44.24632625017175,-76.18805307379075
20481.872700000004,320,269.3826644,40,0.005028376510718382,-0.21288746728700203,0.1786553937969075,0.2679800617137432,43.01455865605328,-80.77531888122901
13466.3642,266,259.45673432,10,-0.06376728815633798,-0.14968692929819985,0.22707970762269405,0.34061363359496005,49.16633057233939,-81.41426895059918
22003.789700000005,295,272.93398718000003,30,0.19757159094059268,-0.271147817547747,0.07538769597818677,0.11308033954989402,49.79014974472333,-89.21873840999635
15485.7622,319,279.37524586999996,10,-0.0216677854851943,-0.2051356448571014,0.20363393995595225,0.305446484199545,48.19119478094859,-79.84993883667744
13717.733199999999,170,283.97419177999996,10,-0.18856082036775107,-0.21182987953219803,0.39285112690765756,0.5892667643640406,45.316772414805804,-76.46021888693271
13811.1562,354,269.20492736,10,0.03284319401026591,-0.10525564124535847,0.133711774400293,0.20056398893995714,52.06898756809018,-95.04928331672654
11856.8082,179,262.37572339999997,80,-0.055284826079650476,-0.013044161559013044,0.05737133483698995,0.08605523774374116,47.427552252886024,-86.00183474133155
23463.4552,216,270.81994181,80,0.4340962221131923,-0.4567217111825335,0.01872717232292504,0.028090486339856613,54.26927985731729,-91.18207137990389
15804.8172,394,277.57907636,10,-0.1001506564315948,-0.1744502166832656,0.2802065606478493,0.42030367490647697,50.72994590077017,-91.29708092981507
11842.633199999998,309,274.56438272,10,-0.07790681273214538,-0.16532566352350092,0.26234421833096705,0.39350856782284627,49.44951959184405,-85.22144401094886
17697.843200000003,304,272.9203151,10,0.1590694538098449,-0.24898377043750564,0.13784117405019888,0.20675892526504916,53.13670517711733,-91.24678675318422
8875.6332,172,271.38904214,80,0.033048980283599795,-0.019196607644261073,0.031969828836669566,0.047953352093063735,42.11775430967499,-81.57764558392451
26789.040200000003,96,260.9230649,20,0.41975308641975306,-0.44212962962962965,0.022988505747126436,0.0344824574428131,50.83540509882655,-82.18965172324246
11253.3252,189,273.63126325999997,10,-0.0725627101111973,-0.19304253083777578,0.28467275622224086,0.42700018854880273,54.241984698772725,-89.99285303316856
16178.715699999999,383,259.05340796,10,0.12414934706639691,-0.23706682474325905,0.11211291948725335,0.168166957122899,51.475536438750524,-90.88689876217991
8063.593199999999,175,274.55071064,80,-0.007130650008839649,0.0727512397212981,-0.0012170385395537525,-0.0018254960954666847,43.25987592215208,-81.98316207634272
13256.683200000001,313,266.93707109,10,0.05191758030800734,-0.21765761960080263,0.18710961630860046,0.2806596084218474,52.82748613111755,-90.23037475360654
14634.1767,312,267.47199122,10,0.07371518242448019,-0.22659154560492653,0.16465538691216722,0.2469792395614649,49.10162199685293,-86.75159380604342
13661.929199999999,434,264.74099323999997,10,-0.017325777425710398,-0.15343790142654318,0.17371263458429362,0.2605644703575667,48.37073520276043,-91.41879425065846
21527.6562,272,272.69472578,80,0.3663819035013837,-0.3885631349782293,0.02331750310186968,0.03497588054720674,53.06778040578366,-92.77878754697528
18149.9477,384,270.58580744,30,0.062095836812206345,-0.21154401948775822,0.17202540240444142,0.25803466822877835,49.7564976766456,-89.46843162039167
20149.0412,316,262.78930382,10,0.2223294022466316,-0.3087922117432309,0.09450457951706911,0.1417552299561713,50.528663288527675,-87.25795979617538
12210.599199999999,278,274.18669151,10,-0.10533023806272475,-0.16767780634104543,0.31718444912714827,0.4757674760284565,46.61578390805325,-81.14878473966627
11277.5962,288,269.78940878000003,10,-0.04685331418999761,-0.13260369577286066,0.21628412042754333,0.32441927310664936,52.049306060256406,-88.1607057257317
11637.1367,292,271.59583235,10,-0.027378964941569283,-0.1773512842547503,0.24013356398599991,0.36019310067384086,53.24167664063918,-93.7489323314117
11584.933200000001,354,265.0588691,10,-0.1111837497081485,-0.10876404494382022,0.22419104724490851,0.33627961791341027,51.451003601418094,-95.13535006158905
11212.0642,389,262.82690204,10,0.05567905702321253,-0.2364989132252132,0.20418464544492387,0.3062707345368693,51.296825396891705,-90.46178432523263
10296.8757,242,270.97375271,10,-0.05914809092915471,-0.16963339461446955,0.249809332316439,0.37470533857175875,54.11239870248604,-92.03890641869926
12670.412699999999,343,263.37549425,10,-0.06613974899031572,-0.13824876704635203,0.1894360385144429,0.2841488464218905,50.24826143487942,-94.90271364884977
14739.4587,63,263.55835832,20,0.06872954477833979,-0.21379171760135304,0.14878914669709647,0.223180182893006,51.706811421862156,-83.12502852668345
16486.3782,197,277.0902995,10,-0.06176450581593089,-0.15563128854268093,0.20534883064857393,0.3080189011919035,42.0521909334367,-82.69849084582295
23638.6857,115,262.01512229,20,0.3569821346273755,-0.36000971358417766,0.013043915184403577,0.01956567615640482,53.845923927222486,-85.9092611094989
11246.523199999998,284,278.94628436,10,-0.06497732202721357,-0.16164085846237436,0.254852639081038,0.38227094556354413,48.80188112337966,-80.04535210162663
26594.678200000006,116,269.62021679,20,0.38832920583780145,-0.367840369753746,-0.017675979049369607,-0.026513731998500992,54.09456346327791,-83.89557554347755
13795.860200000001,281,272.67592666999997,10,0.12241318835496318,-0.24346341289886522,0.17448424165042672,0.2617219655606888,50.11741683119782,-80.12046052732657
19389.3882,360,266.25688511,10,0.16665148617056805,-0.22020511946362112,0.04228599162773767,0.06342821782178218,50.689220430533545,-95.02994856769205
13349.1242,306,270.70885616,10,-0.09165477888730385,-0.19653520572216024,0.25010283833813246,0.37514782757734166,47.975081789731114,-80.36704801610989
14524.694200000002,334,272.52895180999997,80,0.23408926167546856,-0.3036716249293918,0.07285855956365439,0.10928614593179106,48.80432187745432,-92.85182414981188
33490.3632,62,268.36580345,80,0.594077153979147,-0.5687012577198756,-0.038290404598717666,-0.05743521007067992,54.34861957511988,-83.36259717753134
10618.8052,287,266.59014206,10,-0.08433734939759036,-0.16753079762744202,0.27257109272571095,0.4088473970930627,50.83767377228436,-86.8780515905068
10219.5892,172,261.06320372,80,0.05087335132657738,-0.04224049331963001,0.0067757067335136876,0.01016330785267547,42.576355046245624,-80.11293089856062
30891.4592,13,267.54718765999996,90,0.5144369248062197,-0.514630149812734,-0.0011731834951606182,-0.0017597616603505632,55.94785542369603,-87.57861896932712
7927.6372,172,273.08608907,80,0.024006772691540182,0.028484037468935193,-0.002942907592701589,-0.004414217048687179,42.2860434914446,-81.58600000413536
16019.269699999999,181,272.46400943,10,0.08895633901470931,-0.2889401831407268,0.19693145121486894,0.2953930112530671,54.680350292637755,-91.54485180308723
19788.9362,4,265.73221904,90,0.21947977976077462,-0.2969845522430599,0.08484516175173433,0.12726622563919185,54.501095013845095,-82.40808807682842
22001.4577,131,271.01305994,20,0.3104969126727433,-0.3633340120817213,0.057180151161077074,0.08576932388761987,55.6129516214696,-90.6743249531749
14120.7882,102,275.03777849,10,-0.0306200953992922,-0.1303557517527915,0.16753277232038086,0.2512949459391501,43.59821565892393,-79.54924072439819
11332.5332,287,276.92965256,10,-0.05065912419819183,-0.17840357044117067,0.23749481542928247,0.356234835445138,53.204216149364036,-92.40562204615352
12542.7062,322,253.64610032000002,10,-0.12922145492384826,-0.18435257943286643,0.3112187003555488,0.4668192219679634,48.747056520489615,-82.53769949934912
13352.1502,431,261.29050205,10,-0.14856218800534346,-0.24767431150409874,0.4209339324114058,0.6313898601398601,47.7190334340578,-84.3415273352644
13603.219200000001,288,277.65769081999997,10,-0.09204354367643154,-0.21699400323634863,0.3278404763553278,0.49175220258598307,49.557695436522216,-84.4989938775504
13901.2432,143,286.31211745999997,10,-0.16009673518742443,-0.16605337119346333,0.3419139713237746,0.5128624064287024,44.3803999082375,-76.93084727717029
11867.078199999998,425,276.30757292,10,-0.016458806620612918,-0.14332603938730853,0.20045950603101664,0.3006830909351987,49.566712382383706,-91.78598940089658
10780.855200000002,263,280.4057789,80,0.19386921635516263,-0.1261003177248815,-0.09942933311117591,-0.14914089347079038,48.63126425452964,-79.71605801085374
16662.857200000002,276,282.58647566,40,-0.04664847628127158,-0.16700243321734126,0.1977765246112946,0.29666080371648385,44.17461028565621,-81.47835150459923
22210.4832,165,268.13850512,30,0.30441215636374397,-0.3752558139534884,0.07817969661610269,0.11726832317549617,53.43227818461655,-87.1585601440367
9963.651699999999,40,268.73836762999997,10,-0.076144672096967,-0.13180972032206698,0.22437888198757763,0.3365601572166824,50.87992137727161,-80.06680483070787
22451.7912,60,261.49045622,90,0.3597935753218138,-0.3846796890238805,0.027012503875167924,0.040518337105124466,51.81247116220033,-82.67027367468295
8621.8092,174,291.4118033,80,0.0422871467366976,-0.04488095238095238,0.0027132779253420157,0.004069800651168104,47.11763085021996,-79.45162240670318
13997.884199999999,71,273.1424864,90,0.10584422599114184,-0.27608885779254855,0.17349761935400848,0.26024224291849635,53.38513007279459,-83.36516687785095
27588.096200000004,390,261.51096434,10,0.35511722756219144,-0.3749595450552499,0.00025225770647293276,0.0003783833780386287,51.383479393366486,-89.68982795935536
15354.4657,40,270.76354448,90,0.18560167157374868,-0.24021336546811037,0.05025887296465821,0.07538717810192688,53.0547467262511,-83.03070961768138
11749.618199999999,225,258.54412298,10,-0.10361666412330231,-0.2165246280514228,0.35141206675224645,0.5271075275287321,49.53761115797198,-81.98468595037117
13394.147700000001,404,260.11128515,10,-0.0794814717821134,-0.2099790771589657,0.3056096510124946,0.45840657636232035,48.81157955095064,-85.31668216502327
12111.915199999998,440,269.57749154,10,-0.11868185122364915,-0.1916234766774058,0.31970757625705365,0.4795520651541594,47.25314185469753,-82.34861892269292
22966.4532,220,262.8713363,10,0.3071406120524616,-0.3801794432657652,0.07258641239570918,0.10887853716192727,51.20886104616467,-86.50713491864609
12171.3052,479,260.92819193,10,-0.03061201772157535,-0.12893271112449195,0.15476854970647677,0.23214835630148586,49.117595548640345,-90.50882604108321
13342.8982,240,264.80935364,10,-0.10406439343682279,-0.22597048245070073,0.36457758144671454,0.5468569357927977,46.40036306228406,-83.3919219602349
30135.7007,122,266.59868711,20,0.4744661911931163,-0.44238056925642194,-0.032157108207495504,-0.04823528491287918,54.30384729413242,-86.04234267299371
15185.063199999999,91,282.73174151,10,-0.1807424510263718,-0.13732570705606367,0.3065358586546759,0.4597968267425665,44.95066694965338,-75.50518128424861
7827.4907,175,274.98479918,80,-0.0208546571136131,0.02759264625390386,0.015329792240973576,0.02299391535280869,44.876402800585645,-82.15962590500578
15676.874199999998,111,280.00587056,30,-0.19011769695684444,-0.150169097975872,0.34339533649736165,0.515085412766961,44.34427077197291,-76.4620929770662
18664.673700000003,375,262.97558591,30,0.09759441198550772,-0.24820187901942922,0.15084429178523523,0.22626360126360123,49.45533147232981,-86.97411147075572
12475.5172,290,272.64687349999997,10,0.0013952190493907544,-0.2260947918543882,0.27122571001494766,0.406830963547019,53.214791896813885,-90.8542270200237
14834.429699999999,210,271.05236717,20,0.10847997543704783,-0.23967726625533933,0.1606398627114489,0.24095610204550677,54.472567678580326,-91.97630180282513
30167.4777,249,264.75979235,90,0.37199425127094105,-0.37620249928089744,0.002141128281511823,0.003211667507078856,51.26355626489751,-87.17340235256
21609.1492,144,269.74497452,20,0.2922116527942925,-0.331836677423881,0.0385574861044247,0.05783559635436611,55.80887991935315,-90.2003730015151
